#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:P31809	uniprotkb:P11224	intact:EBI-8663470|uniprotkb:Q61353|intact:MINT-4590618|dip:DIP-61461N|uniprotkb:Q61350	intact:EBI-16196052|uniprotkb:O39227	psi-mi:ceam1_mouse(display_long)|uniprotkb:Ceacam1(gene name)|psi-mi:Ceacam1(display_short)|uniprotkb:Bgp(gene name synonym)|uniprotkb:Bgp1(gene name synonym)|uniprotkb:Biliary glycoprotein 1(gene name synonym)|uniprotkb:Murine hepatitis virus receptor(gene name synonym)|uniprotkb:MHVR1(gene name synonym)|uniprotkb:Biliary glycoprotein D(gene name synonym)	psi-mi:spike_cvma5(display_long)|uniprotkb:S(gene name)|psi-mi:S(display_short)|uniprotkb:E2(gene name synonym)|uniprotkb:Peplomer protein(gene name synonym)|uniprotkb:3(orf name)	psi-mi:"MI:1247"(microscale thermophoresis)	Walls et al. (2016)	pubmed:26855426|doi:10.1038/nature16988|imex:IM-25366	taxid:10090(mouse)|taxid:10090(Mus musculus)	taxid:11142(cvma5)|taxid:11142("Murine coronavirus (strain A59)")	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0465"(DIP)	intact:EBI-16196079|imex:IM-25366-1|dip:DIP-200979E	intact-miscore:0.44
uniprotkb:P0DTC3	uniprotkb:Q9C0C4	intact:EBI-25475894	intact:EBI-10303490|uniprotkb:Q32MJ3|uniprotkb:Q7Z5X0	psi-mi:ap3a_sars2(display_long)|uniprotkb:Accessory protein 3a(gene name synonym)|uniprotkb:Protein U274(gene name synonym)|uniprotkb:Protein X1(gene name synonym)|uniprotkb:3a(orf name)	psi-mi:sem4c_human(display_long)|uniprotkb:SEMA4C(gene name)|psi-mi:SEMA4C(display_short)|uniprotkb:KIAA1739(gene name synonym)|uniprotkb:SEMAI(gene name synonym)|uniprotkb:UNQ5855/PRO34487(orf name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Stukalov et al. (2020)	pubmed:unassigned2495|pmc:PPR177217|doi:10.1101/2020.06.17.156455|imex:IM-28109	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25686340|imex:IM-28109-51	intact-miscore:0.35
uniprotkb:P0DTC3	uniprotkb:Q9C0B5	intact:EBI-25475894	intact:EBI-2799626|uniprotkb:Q8TAK8|uniprotkb:Q9H923|uniprotkb:Q9UFI7|uniprotkb:Q6ZMF0|uniprotkb:Q2TGF0	psi-mi:ap3a_sars2(display_long)|uniprotkb:Accessory protein 3a(gene name synonym)|uniprotkb:Protein U274(gene name synonym)|uniprotkb:Protein X1(gene name synonym)|uniprotkb:3a(orf name)	psi-mi:zdhc5_human(display_long)|uniprotkb:KIAA1748(gene name synonym)|uniprotkb:ZNF375(gene name synonym)|uniprotkb:Zinc finger DHHC domain-containing protein 5(gene name synonym)|uniprotkb:Zinc finger protein 375(gene name synonym)|uniprotkb:ZDHHC5(gene name)|psi-mi:ZDHHC5(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Stukalov et al. (2020)	pubmed:unassigned2495|pmc:PPR177217|doi:10.1101/2020.06.17.156455|imex:IM-28109	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25686340|imex:IM-28109-51	intact-miscore:0.35
uniprotkb:P0DTC3	uniprotkb:Q9BZG1	intact:EBI-25475894	intact:EBI-2856739|uniprotkb:Q8NCJ8|uniprotkb:Q96AR4|uniprotkb:Q5BJE6|uniprotkb:B4E3A0|uniprotkb:E9PEJ9	psi-mi:ap3a_sars2(display_long)|uniprotkb:Accessory protein 3a(gene name synonym)|uniprotkb:Protein U274(gene name synonym)|uniprotkb:Protein X1(gene name synonym)|uniprotkb:3a(orf name)	psi-mi:rab34_human(display_long)|uniprotkb:RAB34(gene name)|psi-mi:RAB34(display_short)|uniprotkb:RAB39(gene name synonym)|uniprotkb:RAH(gene name synonym)|uniprotkb:Ras-related protein Rab-39(gene name synonym)|uniprotkb:Ras-related protein Rah(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Stukalov et al. (2020)	pubmed:unassigned2495|pmc:PPR177217|doi:10.1101/2020.06.17.156455|imex:IM-28109	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25686340|imex:IM-28109-51	intact-miscore:0.35
uniprotkb:P0DTC3	uniprotkb:Q9BYN0	intact:EBI-25475894	intact:EBI-15678820|uniprotkb:B2R543|uniprotkb:Q8NDM3|uniprotkb:Q96AK6	psi-mi:ap3a_sars2(display_long)|uniprotkb:Accessory protein 3a(gene name synonym)|uniprotkb:Protein U274(gene name synonym)|uniprotkb:Protein X1(gene name synonym)|uniprotkb:3a(orf name)	psi-mi:srxn1_human(display_long)|uniprotkb:SRXN1(gene name)|psi-mi:SRXN1(display_short)|uniprotkb:C20orf139(gene name synonym)|uniprotkb:SRX(gene name synonym)|uniprotkb:SRX1(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Stukalov et al. (2020)	pubmed:unassigned2495|pmc:PPR177217|doi:10.1101/2020.06.17.156455|imex:IM-28109	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25686340|imex:IM-28109-51	intact-miscore:0.35
uniprotkb:P0DTC3	uniprotkb:Q9BY44	intact:EBI-25475894	intact:EBI-1776615|uniprotkb:Q5QTR2|uniprotkb:Q7Z4E9|uniprotkb:Q8NFM1|uniprotkb:Q96EW9|uniprotkb:Q96K81|uniprotkb:A8MPS6|uniprotkb:B4DF96|uniprotkb:B4DQ14|uniprotkb:D3DNI9	psi-mi:ap3a_sars2(display_long)|uniprotkb:Accessory protein 3a(gene name synonym)|uniprotkb:Protein U274(gene name synonym)|uniprotkb:Protein X1(gene name synonym)|uniprotkb:3a(orf name)	psi-mi:eif2a_human(display_long)|uniprotkb:EIF2A(gene name)|psi-mi:EIF2A(display_short)|uniprotkb:CDA02(orf name)|uniprotkb:MSTP004(orf name)|uniprotkb:MSTP089(orf name)|uniprotkb:65 kDa eukaryotic translation initiation factor 2A(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Stukalov et al. (2020)	pubmed:unassigned2495|pmc:PPR177217|doi:10.1101/2020.06.17.156455|imex:IM-28109	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25686340|imex:IM-28109-51	intact-miscore:0.35
uniprotkb:P0DTC3	uniprotkb:Q9BVT8	intact:EBI-25475894	intact:EBI-11425701|uniprotkb:D3DX06|uniprotkb:Q53AQ2	psi-mi:ap3a_sars2(display_long)|uniprotkb:Accessory protein 3a(gene name synonym)|uniprotkb:Protein U274(gene name synonym)|uniprotkb:Protein X1(gene name synonym)|uniprotkb:3a(orf name)	psi-mi:tmub1_human(display_long)|uniprotkb:TMUB1(gene name)|psi-mi:TMUB1(display_short)|uniprotkb:C7orf21(gene name synonym)|uniprotkb:DULP(gene name synonym)|uniprotkb:HOPS(gene name synonym)|uniprotkb:Dendritic cell-derived ubiquitin-like protein(gene name synonym)|uniprotkb:Hepatocyte odd protein shuttling protein(gene name synonym)|uniprotkb:Ubiquitin-like protein SB144(gene name synonym)|uniprotkb:SB144(orf name)|uniprotkb:UNQ763/PRO1555(orf name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Stukalov et al. (2020)	pubmed:unassigned2495|pmc:PPR177217|doi:10.1101/2020.06.17.156455|imex:IM-28109	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25686340|imex:IM-28109-51	intact-miscore:0.35
uniprotkb:P0DTC3	uniprotkb:Q9BTU6	intact:EBI-25475894	intact:EBI-3239392|uniprotkb:Q9NSG8|uniprotkb:D3DR59	psi-mi:ap3a_sars2(display_long)|uniprotkb:Accessory protein 3a(gene name synonym)|uniprotkb:Protein U274(gene name synonym)|uniprotkb:Protein X1(gene name synonym)|uniprotkb:3a(orf name)	psi-mi:p4k2a_human(display_long)|uniprotkb:PI4K2A(gene name)|psi-mi:PI4K2A(display_short)|uniprotkb:Phosphatidylinositol 4-kinase type II-alpha(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Stukalov et al. (2020)	pubmed:unassigned2495|pmc:PPR177217|doi:10.1101/2020.06.17.156455|imex:IM-28109	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25686340|imex:IM-28109-51	intact-miscore:0.35
uniprotkb:P0DTC3	uniprotkb:Q9BT76	intact:EBI-25475894	intact:EBI-25679314|uniprotkb:A6NHH5|uniprotkb:A8K231|uniprotkb:A8MZA8|uniprotkb:B3KPU5|uniprotkb:Q75MM5|uniprotkb:Q86W06	psi-mi:ap3a_sars2(display_long)|uniprotkb:Accessory protein 3a(gene name synonym)|uniprotkb:Protein U274(gene name synonym)|uniprotkb:Protein X1(gene name synonym)|uniprotkb:3a(orf name)	psi-mi:upk3b_human(display_long)|uniprotkb:UPK3B(gene name)|psi-mi:UPK3B(display_short)|uniprotkb:Uroplakin IIIb(gene name synonym)|uniprotkb:p35(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Stukalov et al. (2020)	pubmed:unassigned2495|pmc:PPR177217|doi:10.1101/2020.06.17.156455|imex:IM-28109	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25686340|imex:IM-28109-51	intact-miscore:0.35
uniprotkb:P0DTC3	uniprotkb:Q9BT67	intact:EBI-25475894	intact:EBI-11732799|uniprotkb:B2RDB8|uniprotkb:D3DQF0|uniprotkb:Q658T8|uniprotkb:Q8N2E3|uniprotkb:Q8N2F9	psi-mi:ap3a_sars2(display_long)|uniprotkb:Accessory protein 3a(gene name synonym)|uniprotkb:Protein U274(gene name synonym)|uniprotkb:Protein X1(gene name synonym)|uniprotkb:3a(orf name)	psi-mi:nfip1_human(display_long)|uniprotkb:NDFIP1(gene name)|psi-mi:NDFIP1(display_short)|uniprotkb:N4WBP5(gene name synonym)|uniprotkb:Breast cancer-associated protein SGA-1M(gene name synonym)|uniprotkb:NEDD4 WW domain-binding protein 5(gene name synonym)|uniprotkb:Putative MAPK-activating protein PM13(gene name synonym)|uniprotkb:Putative NF-kappa-B-activating protein 164(gene name synonym)|uniprotkb:Putative NFKB and MAPK-activating protein(gene name synonym)|uniprotkb:PSEC0192(orf name)|uniprotkb:PSEC0223(orf name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Stukalov et al. (2020)	pubmed:unassigned2495|pmc:PPR177217|doi:10.1101/2020.06.17.156455|imex:IM-28109	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25686340|imex:IM-28109-51	intact-miscore:0.35
uniprotkb:P0DTC3	uniprotkb:Q99999	intact:EBI-25475894	intact:EBI-11668207|uniprotkb:Q96C63	psi-mi:ap3a_sars2(display_long)|uniprotkb:Accessory protein 3a(gene name synonym)|uniprotkb:Protein U274(gene name synonym)|uniprotkb:Protein X1(gene name synonym)|uniprotkb:3a(orf name)	psi-mi:g3st1_human(display_long)|uniprotkb:GAL3ST1(gene name)|psi-mi:GAL3ST1(display_short)|uniprotkb:CST(gene name synonym)|uniprotkb:"3'-phosphoadenosine-5'-phosphosulfate:GalCer sulfotransferase"(gene name synonym)|uniprotkb:"3'-phosphoadenylylsulfate:galactosylceramide 3'-sulfotransferase"(gene name synonym)|uniprotkb:Cerebroside sulfotransferase(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Stukalov et al. (2020)	pubmed:unassigned2495|pmc:PPR177217|doi:10.1101/2020.06.17.156455|imex:IM-28109	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25686340|imex:IM-28109-51	intact-miscore:0.35
uniprotkb:P0DTC3	uniprotkb:Q99747	intact:EBI-25475894	intact:EBI-3221833|uniprotkb:B4DFC9|uniprotkb:Q9BUV1	psi-mi:ap3a_sars2(display_long)|uniprotkb:Accessory protein 3a(gene name synonym)|uniprotkb:Protein U274(gene name synonym)|uniprotkb:Protein X1(gene name synonym)|uniprotkb:3a(orf name)	psi-mi:snag_human(display_long)|uniprotkb:NAPG(gene name)|psi-mi:NAPG(display_short)|uniprotkb:SNAPG(gene name synonym)|uniprotkb:N-ethylmaleimide-sensitive factor attachment protein gamma(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Stukalov et al. (2020)	pubmed:unassigned2495|pmc:PPR177217|doi:10.1101/2020.06.17.156455|imex:IM-28109	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25686340|imex:IM-28109-51	intact-miscore:0.35
uniprotkb:P0DTC3	uniprotkb:Q99685	intact:EBI-25475894	intact:EBI-721306|uniprotkb:B3KRC2|uniprotkb:Q96AA5|uniprotkb:Q6IBG9|uniprotkb:B7Z9D1	psi-mi:ap3a_sars2(display_long)|uniprotkb:Accessory protein 3a(gene name synonym)|uniprotkb:Protein U274(gene name synonym)|uniprotkb:Protein X1(gene name synonym)|uniprotkb:3a(orf name)	psi-mi:mgll_human(display_long)|uniprotkb:Lysophospholipase homolog(gene name synonym)|uniprotkb:Lysophospholipase-like(gene name synonym)|uniprotkb:HU-K5(gene name synonym)|uniprotkb:MGLL(gene name)|psi-mi:MGLL(display_short)|uniprotkb:Monoacylglycerol lipase(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Stukalov et al. (2020)	pubmed:unassigned2495|pmc:PPR177217|doi:10.1101/2020.06.17.156455|imex:IM-28109	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25686340|imex:IM-28109-51	intact-miscore:0.35
uniprotkb:P0DTC3	uniprotkb:Q99650	intact:EBI-25475894	intact:EBI-2804080|uniprotkb:Q96QJ6|uniprotkb:Q6P4E8	psi-mi:ap3a_sars2(display_long)|uniprotkb:Accessory protein 3a(gene name synonym)|uniprotkb:Protein U274(gene name synonym)|uniprotkb:Protein X1(gene name synonym)|uniprotkb:3a(orf name)	psi-mi:osmr_human(display_long)|uniprotkb:OSMRB(gene name synonym)|uniprotkb:Interleukin-31 receptor subunit beta(gene name synonym)|uniprotkb:OSMR(gene name)|psi-mi:OSMR(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Stukalov et al. (2020)	pubmed:unassigned2495|pmc:PPR177217|doi:10.1101/2020.06.17.156455|imex:IM-28109	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25686340|imex:IM-28109-51	intact-miscore:0.35
uniprotkb:P0DTC3	uniprotkb:Q99426	intact:EBI-25475894	intact:EBI-764356|uniprotkb:Q6FGY5|uniprotkb:O00111|uniprotkb:O00674|uniprotkb:O14728	psi-mi:ap3a_sars2(display_long)|uniprotkb:Accessory protein 3a(gene name synonym)|uniprotkb:Protein U274(gene name synonym)|uniprotkb:Protein X1(gene name synonym)|uniprotkb:3a(orf name)	psi-mi:tbcb_human(display_long)|uniprotkb:Tubulin-specific chaperone B(gene name synonym)|uniprotkb:Cytoskeleton-associated protein 1(gene name synonym)|uniprotkb:Cytoskeleton-associated protein CKAPI(gene name synonym)|uniprotkb:TBCB(gene name)|psi-mi:TBCB(display_short)|uniprotkb:CG22(gene name synonym)|uniprotkb:CKAP1(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Stukalov et al. (2020)	pubmed:unassigned2495|pmc:PPR177217|doi:10.1101/2020.06.17.156455|imex:IM-28109	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25686340|imex:IM-28109-51	intact-miscore:0.35
uniprotkb:P0DTC3	uniprotkb:Q96S66	intact:EBI-25475894	intact:EBI-2836109|uniprotkb:Q8WYP9|uniprotkb:Q8WYP8|uniprotkb:O94861|uniprotkb:Q9BU25	psi-mi:ap3a_sars2(display_long)|uniprotkb:Accessory protein 3a(gene name synonym)|uniprotkb:Protein U274(gene name synonym)|uniprotkb:Protein X1(gene name synonym)|uniprotkb:3a(orf name)	psi-mi:clcc1_human(display_long)|uniprotkb:CLCC1(gene name)|psi-mi:CLCC1(display_short)|uniprotkb:KIAA0761(gene name synonym)|uniprotkb:MCLC(gene name synonym)|uniprotkb:Mid-1-related chloride channel protein 1(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Stukalov et al. (2020)	pubmed:unassigned2495|pmc:PPR177217|doi:10.1101/2020.06.17.156455|imex:IM-28109	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25686340|imex:IM-28109-51	intact-miscore:0.53
uniprotkb:P0DTC3	uniprotkb:Q96Q45	intact:EBI-25475894	intact:EBI-2602465|uniprotkb:B4E1R8|uniprotkb:B4E2R8|uniprotkb:E9PAR8|uniprotkb:E9PBF8|uniprotkb:E9PG24|uniprotkb:E9PGX0|uniprotkb:Q8NBF8|uniprotkb:Q53TS9|uniprotkb:Q7Z3B6|uniprotkb:Q96CY1|uniprotkb:Q8IZ18|uniprotkb:Q53TT2	psi-mi:ap3a_sars2(display_long)|uniprotkb:Accessory protein 3a(gene name synonym)|uniprotkb:Protein U274(gene name synonym)|uniprotkb:Protein X1(gene name synonym)|uniprotkb:3a(orf name)	psi-mi:tm237_human(display_long)|uniprotkb:TMEM237(gene name)|psi-mi:TMEM237(display_short)|uniprotkb:ALS2CR4(gene name synonym)|uniprotkb:Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 4 protein(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Stukalov et al. (2020)	pubmed:unassigned2495|pmc:PPR177217|doi:10.1101/2020.06.17.156455|imex:IM-28109	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25686340|imex:IM-28109-51	intact-miscore:0.35
uniprotkb:P0DTC3	uniprotkb:Q96NT0	intact:EBI-25475894	intact:EBI-2810325|uniprotkb:B4DJ47|uniprotkb:Q9BR88	psi-mi:ap3a_sars2(display_long)|uniprotkb:Accessory protein 3a(gene name synonym)|uniprotkb:Protein U274(gene name synonym)|uniprotkb:Protein X1(gene name synonym)|uniprotkb:3a(orf name)	psi-mi:cc115_human(display_long)|uniprotkb:CCDC115(gene name)|psi-mi:CCDC115(display_short)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Stukalov et al. (2020)	pubmed:unassigned2495|pmc:PPR177217|doi:10.1101/2020.06.17.156455|imex:IM-28109	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25686340|imex:IM-28109-51	intact-miscore:0.35
uniprotkb:P0DTC3	uniprotkb:Q96MC5	intact:EBI-25475894	intact:EBI-718468|uniprotkb:O00223|uniprotkb:O75769|uniprotkb:Q8IZ36|uniprotkb:Q96H25	psi-mi:ap3a_sars2(display_long)|uniprotkb:Accessory protein 3a(gene name synonym)|uniprotkb:Protein U274(gene name synonym)|uniprotkb:Protein X1(gene name synonym)|uniprotkb:3a(orf name)	psi-mi:merb1_human(display_long)|uniprotkb:BMERB1(gene name)|psi-mi:BMERB1(display_short)|uniprotkb:C16orf45(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Stukalov et al. (2020)	pubmed:unassigned2495|pmc:PPR177217|doi:10.1101/2020.06.17.156455|imex:IM-28109	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25686340|imex:IM-28109-51	intact-miscore:0.35
uniprotkb:P0DTC3	uniprotkb:Q96LD4	intact:EBI-25475894	intact:EBI-2130423|uniprotkb:Q96AD0|uniprotkb:Q96GU5|uniprotkb:Q9BRN7	psi-mi:ap3a_sars2(display_long)|uniprotkb:Accessory protein 3a(gene name synonym)|uniprotkb:Protein U274(gene name synonym)|uniprotkb:Protein X1(gene name synonym)|uniprotkb:3a(orf name)	psi-mi:tri47_human(display_long)|uniprotkb:TRIM47(gene name)|psi-mi:TRIM47(display_short)|uniprotkb:GOA(gene name synonym)|uniprotkb:RNF100(gene name synonym)|uniprotkb:Gene overexpressed in astrocytoma protein(gene name synonym)|uniprotkb:RING finger protein 100(gene name synonym)|uniprotkb:Tripartite motif-containing protein 47(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Stukalov et al. (2020)	pubmed:unassigned2495|pmc:PPR177217|doi:10.1101/2020.06.17.156455|imex:IM-28109	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25686340|imex:IM-28109-51	intact-miscore:0.35
uniprotkb:P0DTC3	uniprotkb:Q96L92	intact:EBI-25475894	intact:EBI-2514865|uniprotkb:Q9H3K8|uniprotkb:Q4AEJ5|uniprotkb:Q5VWB0|uniprotkb:Q5VWB2|uniprotkb:Q96D79|uniprotkb:Q5VWB1|uniprotkb:Q32Q36|uniprotkb:Q6IPP6|uniprotkb:Q86UB1	psi-mi:ap3a_sars2(display_long)|uniprotkb:Accessory protein 3a(gene name synonym)|uniprotkb:Protein U274(gene name synonym)|uniprotkb:Protein X1(gene name synonym)|uniprotkb:3a(orf name)	psi-mi:snx27_human(display_long)|uniprotkb:SNX27(gene name)|psi-mi:SNX27(display_short)|uniprotkb:KIAA0488(gene name synonym)|uniprotkb:My014(orf name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Stukalov et al. (2020)	pubmed:unassigned2495|pmc:PPR177217|doi:10.1101/2020.06.17.156455|imex:IM-28109	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25686340|imex:IM-28109-51	intact-miscore:0.35
uniprotkb:P0DTC3	uniprotkb:Q96KP4	intact:EBI-25475894	intact:EBI-1190734|uniprotkb:V9HWE5|uniprotkb:Q9BQ94|uniprotkb:Q9NVB4|uniprotkb:Q8WY59|uniprotkb:B3KUG4	psi-mi:ap3a_sars2(display_long)|uniprotkb:Accessory protein 3a(gene name synonym)|uniprotkb:Protein U274(gene name synonym)|uniprotkb:Protein X1(gene name synonym)|uniprotkb:3a(orf name)	psi-mi:cndp2_human(display_long)|uniprotkb:CNDP dipeptidase 2(gene name synonym)|uniprotkb:Glutamate carboxypeptidase-like protein 1(gene name synonym)|uniprotkb:Peptidase A(gene name synonym)|uniprotkb:Carnosine dipeptidase II(gene name synonym)|uniprotkb:Epididymis secretory protein Li 13(gene name synonym)|uniprotkb:HEL-S-13(gene name synonym)|uniprotkb:CNDP2(gene name)|psi-mi:CNDP2(display_short)|uniprotkb:CN2(gene name synonym)|uniprotkb:CPGL(gene name synonym)|uniprotkb:PEPA(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Stukalov et al. (2020)	pubmed:unassigned2495|pmc:PPR177217|doi:10.1101/2020.06.17.156455|imex:IM-28109	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25686340|imex:IM-28109-51	intact-miscore:0.35
uniprotkb:P0DTC3	uniprotkb:Q96JC1	intact:EBI-25475894	intact:EBI-1050197|uniprotkb:O94869|uniprotkb:Q7Z3V3|uniprotkb:Q96B93|uniprotkb:Q96RM0|uniprotkb:Q71SQ6	psi-mi:ap3a_sars2(display_long)|uniprotkb:Accessory protein 3a(gene name synonym)|uniprotkb:Protein U274(gene name synonym)|uniprotkb:Protein X1(gene name synonym)|uniprotkb:3a(orf name)	psi-mi:vps39_human(display_long)|uniprotkb:KIAA0770(gene name synonym)|uniprotkb:VPS39(gene name)|psi-mi:VPS39(display_short)|uniprotkb:VAM6(gene name synonym)|uniprotkb:TLP(gene name synonym)|uniprotkb:TRAP1-like protein(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Stukalov et al. (2020)	pubmed:unassigned2495|pmc:PPR177217|doi:10.1101/2020.06.17.156455|imex:IM-28109	taxid:2697049(SARS-CoV-2)|taxid:2697049(SARS-CoV-2)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0469"(IntAct)	intact:EBI-25686340|imex:IM-28109-51	intact-miscore:0.53
